company_link,company_name,employment_type,full_text,key,link,location,position,publish_date,role,salary,scraping_date,seniority_level,source,tags
https://stackoverflow.com/jobs/companies/lengoo,lengoo,Full-time,"YOUR MISSION Have ownership over the data warehousing and data harvesting pipeline Discover and acquire additional data sets for Machine Translation through researching open or closed source data, and/or web crawling Improve data pipelining in the Machine Translation team Ensure data and model scalability YOUR RESPONSIBILITIES Design and implement scalable data processes (think terabytes of text) for data storing, versioning and documenting Develop automatic data harvesting services for monolingual and bilingual textual data Architect, develop and maintain data web services for consuming the harvested data Build and automate data preprocessing pipelines for the training of Machine Translation models Introduce data pipelining solutions to the data preprocessing needs using technologie like Airflow, Luigi, similar Work day-to-day with researchers to improve data collection processes Prepare data for Machine Translation model training YOUR PROFILE You have 2+ years of experience working as Data Engineer, Python Engineer or related Strong software engineering experience with an eye for clean, future-proof code Strong data wrangling skills, including extracting, transforming, cleaning, and augmenting data, as well as standardizing data formats Comfortable with Linux/Unix tools and bash Experience working in the cloud (e.g. GCP, Azure, AWS, etc.) Experience with productionizing tools Docker, Jenkins, Github actions, Kubernetes Experience with Machine Learning and/or Data Science is a plus, but not required You have solid communication skills and experience interacting with stakeholders from a multidisciplinary team You are fluent in English and feel comfortable in a fast-paced and international environment",Data Engineer (m/f/d)@lengoo,https://stackoverflow.com/jobs/430740/data-engineer-m-f-d-lengoo,"Berlin, Germany",Data Engineer (m/f/d),11d ago,,,2020-10-13,"Mid-Level, Senior",stackoverflow,"linux, python, web-services, apache-airflow, docker"
https://stackoverflow.com/jobs/companies/trivago-nv,trivago N.V,Full-time,"Are you a passionate Fullstack Software Engineer looking to work in an agile development environment? Then you've come to right place! Our Hotel Domain team in B2B Hotel Product Engineering is looking for one to jump onboard. trivago is currently focused on the restart of the travel industry. We're at the forefront of adapting to the traveler's new mindset as well as reinventing our B2B products for independent hoteliers. As a Fullstack Software Engineer, you'll be contributing to this exciting venture by helping us provide independent hoteliers with tech solutions that will support their business and leverage their potential on trivago. Sound interesting? Then we'd love to hear from you. What you'll do:Participate in and contribute to technology, architecture, workﬂow and design decisions.Build a fault-tolerant and scalable applications by writing clean, maintainable and testable code.Set-up efficient and high performing database queries for relational and non-relational databases.Be part of migrating our legacy services to our current microservice-based technology stack.Collaborate, support and work hand-in-hand with frontend, backend, QA, design and concept teams.Support with writing technical documentation and writing tests for new and existing product features.Our Technology Stack:PHP 7 / Nodejs / Kotlin / GoReact.js/ Vue.jsKafka / NATSGraphQLRedis / MySQL / PostgreSQL / DynamoDBDockerJenkinsAWS migrating to Google CloudWhat you'll need:A degree in Computer Science, Information Technology, or a related technical field.3+ years of experience in microservice based software development.Experience in building APIs and backend services with PHP and/or Kotlin and/or Java and/or Nodejs or other technologies.Experience with HTML, CSS, and JavaScript frameworks such as Vue.js and React.js.Ability to naturally follow good development practices like test automation, CI/CD, source version control (GIT), etc.To be interested and motivated to work with other programming languages depending on project requirements.To be a team player and enjoy collaborating with different people and proﬁles as well as share knowledge.Fluency in English (our company language).What we'd love you to have:Experience with multiple programming languages and frameworks.Experience with Hashicorp products (Vault, Consul, Nomad) management.Experience with Kafka and/or messaging systems.Good understanding of user requirements.What you can expect from life at trivago:Growth: We help you grow as trivago grows through support for personal and professional development, constant new challenges, regular peer-feedback, mentorship and world-class training.Autonomy: Every talent has the ability to make an impact independently by driving topics thanks to our strong entrepreneurial mindset, our horizontal workflow and self-determined working hours.International environment: Our agile, international culture and environment with talents from 50+ nations encourages mutual trust and creates a safe space to discuss openly and act freely.Collaborative spaces: Our state-of-the-art campus in Düsseldorf offers interactive spaces where we can easily collaborate, exchange ideas, take a break and workout together.Relocation: We offer our international talents support with relocation costs, work permit and visa questions, free language classes and insurance.Additional information:trivago N.V. is proud to foster a workplace free from discrimination. We strongly believe that diversity of experience, perspectives, and background will lead to a better environment for our employees and a better product.To learn more about tech at trivago, check out our blog: https://www.php.net/9Want to learn more about trivago's business model to prepare for your interview? Visit https://nodejs.org/en/0",Senior Fullstack Software Engineer - Hotel Marketing@trivago N.V,https://stackoverflow.com/jobs/430362/senior-fullstack-software-engineer-hotel-trivago-nv,"Düsseldorf, Germany",Senior Fullstack Software Engineer - Hotel Marketing,12d ago,Full Stack Developer,,2020-10-13,Senior,stackoverflow,"php, java, kotlin, javascript, git"
https://stackoverflow.com/jobs/companies/hudson-trading,Hudson River Trading,Full-time,"Algorithm developers are responsible for building and maintaining the models that drive our trading. A typical day involves applying rigorous statistical analysis to vast quantities of market and financial data to produce provably predictive trading models. You will run models live on our high-performance trading infrastructure, and analyze their daily performance to maintain ongoing profitability. Working in close collaboration with fellow algo developers and core developers, you will research, develop, and test novel order execution and model training methods to increase trading efficiency. The Skills: Brilliant analytical and problem solving skills Ability to work creatively and independently on long-term technical problems Familiarity with the C++ programming language The Profile: You possess a bachelor's degree in Math, CS, Stats, Physics, or related field You are capable of working independently as well as part of a team You can analyze and fix problems quickly You learn quickly and apply new skills effectively Culture Hudson River Trading (HRT) brings a scientific approach to trading financial products. We have built one of the world's most sophisticated computing environments for research and development. Our researchers are at the forefront of innovation in the world of algorithmic trading. At HRT we come from all sorts of backgrounds: mathematics, computer science, statistics, physics, and engineering. We’re a community of self-starters who are motivated by the excitement of being at the cutting edge of automated trading. Our culture celebrates great ideas whether they come from HRT veterans or new hires. At HRT we’re friends and colleagues, whether we are sharing a meal, playing the latest board game, or writing elegant code. We embrace a culture of togetherness that extends far beyond the walls of our office. Seem like something you might be interested in? Our goal is to find the best people and bring them together to do great work in a place where everyone is valued. HRT is proud of our diverse staff; we have offices all over the globe and benefit from our varied and unique perspectives. HRT is an equal opportunity employer; so whoever you are we’d love to get to know you.",Algo Developer - On Campus Recruiting@Hudson River Trading,https://stackoverflow.com/jobs/435902/algo-developer-on-campus-recruiting-hudson-river-trading,"New York, NY",Algo Developer - On Campus Recruiting,28d ago,Data Scientist,,2020-10-13,Junior,stackoverflow,"machine-learning, c++, python, c"
https://stackoverflow.comhttp://alcemy.tech,Alcemy,Full-time,"ABOUT ALCEMYalcemy was founded 1.5 years ago to tackle the massive CO2 footprint of the cement and concrete industry. Concrete is used everywhere, for building homes or for infrastructure like roads, bridges,and tunnels. However, concrete is responsible for almost 9% of worldwide carbon emissions. We want to change this! Our intelligent production control software enables everyone in the concrete supply chain to make the most efficient use of their resources. Our goal is to be the world's first company that can produce green concrete made out of a 50% natural limestone-infused cement reliably and at scale. THE OPPORTUNITYAs a full-stack engineer at alcemy, you will own our whole web-application and significantly contribute to: Driving up customer engagement by implementing features you have helped specifying in collaboration with our product manager upfront. Improving our customer satisfaction by developing data visualizations that will support building trust in our machine learning algorithms as well as optimizing loading times making our product more fun to use Our growth by executing and improving the technical web-app onboarding for our new customers Ensuring a high customer retention rate by owning all our user tracking in Kibana making sure business and product always have the insights they need to keep our customers happy Besides having ownership of our entire web-application this role poses a great opportunity in working within building and maintaining a data-heavy solution at the intersection with machine learning. THE TEAM You’ll join a team where everyone - including you - is curious and striving to improve our processes, infrastructure, and customer experience. We are passionate about helping our customers and always approach them and each other in a supportive and appreciative way. We value sustainability and try to integrate and improve that in our office life as well. Our plans to reduce carbon emissions are big. To accomplish them we have to grow as an organization and as individuals, which is why we appreciate giving and receiving feedback. THE TECH STACKAt alcemy, we use Amazon Web Services (AWS) which enables us to roll out our product at a fast pace. Our infrastructure is managed in terraform and our docker services run on Amazon ECS. The backend and machine learning tasks use Python, Flask, and PostgreSQL, as well as Python's numeric and machine learning ecosystem (NumPy, pandas, scikit-learn, scikit-opt, pytorch, etc.). Our customer-facing web app is implemented in Dash/Plotly which allows us to prototype quickly and enables us to integrate the machine learning models directly. Furthermore, we emphasize continuous integration and development to ensure a working production environment.YOUR PROFILE 3+ years experience in full stack software development with Python and JavaScript You have experience with React or similar frameworks Experience with Dash and knowledge in data visualization is a plus You appreciate software craftsmanship, clean code, and design principles You are fluent in English, with elementary German skills You are eligible to work in Germany -- we unfortunately cannot sponsor work visas WITHIN 1 MONTH YOU WILL Complete our onboarding and get guided through our development and CI/CD stack Clone your personal copy of our entire production tech stack in our AWS cloud, including frontend, backend, and the machine learning pipeline that you can poke and dismantle at your own liking You will inevitably learn a lot about cement production and the intricacies of cement data Most likely deploy your first code to production WITHIN 3 MONTH YOU WILL Take ownership of our customer-facing web application Know your way around our entire tech stack Implement and ship your first major feature Help with the tech onboarding of new cement customers WITHIN 6 MONTH YOU WILL Contribute to major infrastructure improvements and improvements to our database structure Have responsibility for estimating time and technical scope of new major features as well as their implementation Have significantly reduced the loading times of our web application WORK AT ALCEMYWe are a friendly, smart and highly skilled team driven to fight climate change. We are eager to reduce CO2 emissions from the cement and concrete industry using a high-tech machine learning product. We are excited about technology and solving problems efficiently and quickly. Sounds good? Consider joining us!",Fullstack Engineer (m/f/d)@Alcemy,https://stackoverflow.com/jobs/445413/fullstack-engineer-m-f-d-alcemy,"Berlin, Germany",Fullstack Engineer (m/f/d),6d ago,,€45k - 65k,2020-10-13,,stackoverflow,"pandas, react, python"
https://stackoverflow.comhttps://ltpx.nl/hrqmgf0,Remerge,Full-time,"DevOps Engineer About Us Remerge is a mobile advertising scale-up that has become the no.1 company in the app retargeting space over the last 6 years with offices in Berlin, San Francisco, New York, Singapore, Seoul, Beijing and Tokyo. Our mission is to help app developers maximize user engagement and in-app revenues by providing the world's most scalable and efficient app retargeting platform. Remerge enables app developers to re-engage up to 2.5 million users per second across 500,000 apps globally in order to increase retention and boost user lifetime value. Remerge works with the world's top grossing app developers from all major verticals such as Wish, AirBnb, Spotify, JollyChic and Grab. The team Contribute towards building the Infrastructure team in Berlin that helps to support our Frontend, Backend, and Data Science teams. Job Responsibilities Maintain and improve the codebase that keeps our infrastructure running smoothly. Work closely with our development teams to provide solutions for automation, deployment, and monitoring of services and tools. Ensure our alerting, monitoring, and logging systems are tuned and 100% reliable. Troubleshoot networking, hardware, and general performance issues. Communicate and interact with vendors and partners providing technical services. Research, analyse, and implement new technologies to improve and evolve our infrastructure. Our Promise Be part of a team that values good engineering practices, lean processes and simplest working solutions. Contribute towards shaping the future of our infrastructure. Freedom to build things the best way you can. We trust our engineers! Opportunity to learn and expand your skill set through our mentorship program and education budget for books, conferences, and other training materials. Flexible working hours, unlimited home office days, and the ability to take as much time off as you need. Generous remuneration package including stock option awards. Travel to our offices around the globe for a short term assignment. Comfortable work setup - laptop, phone, screen(s), standing desk etc. Remerge is an Equal Opportunity Employer: all qualified applicants are considered for positions regardless of race, ethnic origin, gender, age, religion or belief, marital status, gender identification, sexual orientation, veteran status or disability. We're looking forward to your application! Interested? Apply via the application form. Agency calls are not appreciated. PI124055953",DevOps Engineer@Remerge,https://stackoverflow.com/jobs/445039/devops-engineer-remerge,"Berlin, Germany",DevOps Engineer,7d ago,DevOps,€0 - 0,2020-10-13,Mid-Level,stackoverflow,"ruby, python, puppet, terraform, bash"
https://stackoverflow.com/jobs/companies/definiens,Definiens,Full-time,"Main Duties and Responsibilities Help us create AI / ML ready datasets from Petabytes of raw data and meta-data Automate integration of different data-sources into a coherent flow/ data pipelines (support also data normalization and result calculation) Develop and build systems and architectures for ETLs Perform system & data testing Understand and apply FAIR data principles Strong adherence to compliance & regulatory environments Build algorithms to Essential Requirements Computer Science, Engineering, or Bioinformatics (Master level) plus 5 years relevant experience Excellent programming skills (Python, C++, R) Experience in designing and implementing RESTful APIs and webservices An ability to interact with various data sources, both structured and unstructured (e.g. HDFS, SQL, noSQL) Experience working across multiple scientific compute environments to create data workflows and pipelines (e.g. HPC, cloud, Unix/Linux systems) Desirable: Expertise with biological/health data Experience modelling data and information for graph/network representation, Experience of working with metadata models, controlled vocabularies and ontologies Ability to understand, map, integrate, and document complex data relationship and business rules Familiarity with data quality, cleaning and masking techniques Modern frameworks and concepts for scalable and distributed computation (containerization and orchestration e.g. k8s, specialized frameworks such as Spark, Hadoop, ...) Experience with image processing and computer graphics Experience with cloud computing We are looking forward to your application!",Data Engineer (m/f/d)@Definiens,https://stackoverflow.com/jobs/395729/data-engineer-m-f-d-definiens,"München, Germany",Data Engineer (m/f/d),20d ago,Data Scientist,,2020-10-13,Mid-Level,stackoverflow,"cloud, c++, python, r"
https://stackoverflow.com/jobs/companies/trivago-nv,trivago N.V,Full-time,"Software engineering is your passion? You burn for writing high performance clean code? Would you like to be part of a team developing and maintaining strategic internal products that have a massive impact on trivago's business? Join our dynamic Marketing Solutions team as a Backend Software Engineer and help us shape the future of our trivago Order Control(tOC) tool.trivago Order Control is a tool to standardize TV buying processes and centralize TV related data. If you thrive in an agile and fast-paced environment where no two days are the same, we want to hear from you! Get an inside look at tech at trivago: What you'll do:Provide our marketing teams with high quality tools to ensure their work experience is a breeze.Write clean code in PHP using Symfony framework, with focus on quality and performance.Write proficient unit tests.Participate in architecture decisions and innovative feature development tasks.Combine different data storage technologies to implement efficient and high-performing data retrieval.Use your creativity and problem solving skills to make a difference.Work in a cross-functional team with passionate experts from various fields.What you'll definitely need:At least 3 years experience with PHP and Symfony framework, following best practices.Design patterns, SOLID principles and passion for Software Architecture.Experience with RESTful web services.A solid understanding of modern web architecture, technology and tools. Experience with advanced MySQL queries (or other types of databases).Experience working with Docker.Willingness to develop maintainable and testable high-quality code.An enjoyment of technical challenges and eagerness to explore new technologies.Fluent English (our company language).What we'd love you to have:Knowledge of other programming languages What you can expect from life at trivago:Growth: We help you grow as trivago grows through support for personal and professional development, constant new challenges, regular peer-feedback, mentorship and world-class training. Autonomy: Every talent has the ability to make an impact independently by driving topics thanks to our strong entrepreneurial mindset, our horizontal workflow and self-determined working hours.International environment: Our agile, international culture and environment with talents from 50+ nations encourages mutual trust and creates a safe space to discuss openly and act freely. Collaborative spaces: Our state-of-the-art campus in Düsseldorf offers interactive spaces where we can easily collaborate, exchange ideas, take a break and workout together. Relocation: We offer our international talents support with relocation costs, work permit and visa questions, free language classes and insurance.Additional information:trivago N.V. is proud to foster a workplace free from discrimination. We strongly believe that diversity of experience, perspectives, and background will lead to a better environment for our employees and a better product for our users.To find out more about life at trivago follow us on social media @lifeattrivago.To learn more about tech at trivago, check out our blog: https://tech.trivago.comWant to learn more about trivago's business model to prepare for your interview? Visit https://company.trivago.com/our-product.A note regarding COVID-19:Due to the current situation regarding COVID-19, we've shifted our operations to a completely remote setup in an attempt to help prevent the further spread of the coronavirus. This also means that all our interviews and onboarding activities will take place remotely using video conferencing.Our recruiting team will be on hand every step of the way, but if you have any questions or concerns before applying, feel free to reach out to us at joinus@trivago.com.We understand that there is a lot of uncertainty around the future of the travel industry in this time, but following changes to our strategy and core product, we're now fully focused on driving the restart of the travel industry with our ability to adapt quickly and focus on our purpose. If you want more insight into our current strategy/outlook, follow our LinkedIn company updates.We look forward to your application!",Senior Backend Software Engineer - trivago Order Control@trivago N.V,https://stackoverflow.com/jobs/424976/senior-backend-software-engineer-trivago-order-trivago-nv,"Düsseldorf, Germany",Senior Backend Software Engineer - trivago Order Control,25d ago,Backend Developer,,2020-10-13,Senior,stackoverflow,"php, docker, symfony, mysql"
https://stackoverflow.com/jobs/companies/simprints-technology-ltd,Simprints Technology Ltd,Full-time,"Android Platform Engineer Build great technology that improves millions of lives. Overview Simprints builds innovative technology aimed to help some of the world's most vulnerable and marginalised populations access essential services. We work to radically increase transparency and effectiveness in global development, making sure that every vaccine, every dollar, every public good reaches the people who need them most. We design and develop both hardware and software by applying modern tools and pioneering technology in new, challenging contexts where there is little to no internet connectivity. Simprints is currently on track to help over 1.4 million people access critical services by 2021. We are looking for an Android-focused engineer to join our growing tech team, working on our core Simprints ID platform. You will be responsible for the design, development, and maintenance of Simprints applications and their integrations, both with our internal back-end services and with external data collection applications. You will work on an agile, collaborative team with a commitment to clean code and robust design, along with a strong culture of continuous learning and improvement. If building technology for global health sounds exciting, we want to meet you! Responsibilities Design technical infrastructure to help Simprints scale to support projects all over the world Team with other Android engineers to write robust code that is easy to test and maintain, and runs reliably in challenging settings Work on cross-functional projects by collaborating with hardware, firmware, and back-end engineers Mentor junior engineers by guiding them through code reviews and making design decisions Qualifications Deep understanding of the Android SDK with experience building, integrating, testing, and supporting Android applications for mobile and tablet devices Solid understanding of the full software development lifecycle including application architecture design Experience working within a team with a focus on code quality, where testing, code reviews, and continuous integration are the norm Working knowledge of Kotlin (our code base is written almost entirely in Kotlin) Bonus points BS/MS/PhD in Computer Science or a related field Familiarity with third-party libraries like RxJava and Koin Experience with Android Jetpack, especially Architecture Components (ViewModel, LiveData, Room, WorkManager) Experience building applications for offline or low-connectivity settings Why Simprints? Use the latest technologies: Languages: Kotlin Libraries: Jetpack, RxJava, Koin Testing: Espresso, Mockito, Robolectric Cloud: Firebase, BigQuery, Cloud Functions Other tools: Bitbucket Pipelines, Jira Make a positive impact on millions of the most vulnerable people in the world Work in a team of dedicated and talented engineers committed to writing high quality code Optional opportunities to see our tech in action by joining our deployments around the world: Bangladesh, Ethiopia, or Zimbabwe just to name a few Incredible perks Unlimited paid time off. Last year, the average Simprints employee took a total of 31 days off (annual leave plus UK bank holidays), an increase from 26 days two years ago Truly flexible working hours. More efficient late at night? That’s fine by us, start after lunch. We are looking for people who get the job done, not for people who get the job done between 9am and 5pm A generous Eduprints budget to spend on individual learning. In the past, Simprints engineers have spent this on attending tech conferences, enrolling in a Udacity nanodegree, and all the books you could possibly read. Two ‘LEGO Days’ each quarter where you can work on any project you want. Past projects have ranged from exploring image processing techniques to building a LEGO train to deliver beer around the office What to do next? Traditional recruitment processes are open to subconscious bias (e.g. your name, where you studied, your past employers) that can lead to your candidacy being treated differently from others. This is why we’ve built a recruitment system that seeks to minimise bias as much as possible. After applying on Stack Overflow, you will receive an email from Applied (the applicant tracking system we use) within 1-2 hours with a link to a technical assessment. This is untimed, but the average candidate takes 90 minutes to finish. Your answers will be anonymised and mixed with those from other candidates so we won't know anything about you other than the quality of your work. It's one way that we make sure that we get the best candidates, regardless of age, gender, ethnicity, academic background, or any other factors that can bias hiring teams. While we cannot guarantee that every submission will result in an interview, we ask two engineers to review each assessment and aim to provide individualised feedback within 3 weeks. For a detailed overview of what to expect during the hiring process, we've written up more info here.",Android Engineer@Simprints Technology Ltd,https://stackoverflow.com/jobs/425455/android-engineer-simprints-technology-ltd,"Cambridge, UK",Android Engineer,5d ago,Mobile Developer,£34k - 42k,2020-10-13,"Junior, Mid-Level, Senior",stackoverflow,"android, kotlin, android-jetpack, kotlin-coroutines"
https://stackoverflow.com/jobs/companies/simprints-technology-ltd,Simprints Technology Ltd,Full-time,"Android Platform Engineer Build great technology that improves millions of lives. Overview Simprints builds innovative technology aimed to help some of the world's most vulnerable and marginalised populations access essential services. We work to radically increase transparency and effectiveness in global development, making sure that every vaccine, every dollar, every public good reaches the people who need them most. We design and develop both hardware and software by applying modern tools and pioneering technology in new, challenging contexts where there is little to no internet connectivity. Simprints is currently on track to help over 1.4 million people access critical services by 2021. We are looking for an Android-focused engineer to join our growing tech team, working on our core Simprints ID platform. You will be responsible for the design, development, and maintenance of Simprints applications and their integrations, both with our internal back-end services and with external data collection applications. You will work on an agile, collaborative team with a commitment to clean code and robust design, along with a strong culture of continuous learning and improvement. If building technology for global health sounds exciting, we want to meet you! Responsibilities Design technical infrastructure to help Simprints scale to support projects all over the world Team with other Android engineers to write robust code that is easy to test and maintain, and runs reliably in challenging settings Work on cross-functional projects by collaborating with hardware, firmware, and back-end engineers Mentor junior engineers by guiding them through code reviews and making design decisions Qualifications Deep understanding of the Android SDK with experience building, integrating, testing, and supporting Android applications for mobile and tablet devices Solid understanding of the full software development lifecycle including application architecture design Experience working within a team with a focus on code quality, where testing, code reviews, and continuous integration are the norm Working knowledge of Kotlin (our code base is written almost entirely in Kotlin) Bonus points BS/MS/PhD in Computer Science or a related field Familiarity with third-party libraries like RxJava and Koin Experience with Android Jetpack, especially Architecture Components (ViewModel, LiveData, Room, WorkManager) Experience building applications for offline or low-connectivity settings Why Simprints? Use the latest technologies: Languages: Kotlin Libraries: Jetpack, RxJava, Koin Testing: Espresso, Mockito, Robolectric Cloud: Firebase, BigQuery, Cloud Functions Other tools: Bitbucket Pipelines, Jira Make a positive impact on millions of the most vulnerable people in the world Work in a team of dedicated and talented engineers committed to writing high quality code Optional opportunities to see our tech in action by joining our deployments around the world: Bangladesh, Ethiopia, or Zimbabwe just to name a few Incredible perks Unlimited paid time off. Last year, the average Simprints employee took a total of 31 days off (annual leave plus UK bank holidays), an increase from 26 days two years ago Truly flexible working hours. More efficient late at night? That’s fine by us, start after lunch. We are looking for people who get the job done, not for people who get the job done between 9am and 5pm A generous Eduprints budget to spend on individual learning. In the past, Simprints engineers have spent this on attending tech conferences, enrolling in a Udacity nanodegree, and all the books you could possibly read. Two ‘LEGO Days’ each quarter where you can work on any project you want. Past projects have ranged from exploring image processing techniques to building a LEGO train to deliver beer around the office What to do next? Traditional recruitment processes are open to subconscious bias (e.g. your name, where you studied, your past employers) that can lead to your candidacy being treated differently from others. This is why we’ve built a recruitment system that seeks to minimise bias as much as possible. After applying on Stack Overflow, you will receive an email from Applied (the applicant tracking system we use) within 1-2 hours with a link to a technical assessment. This is untimed, but the average candidate takes 90 minutes to finish. Your answers will be anonymised and mixed with those from other candidates so we won't know anything about you other than the quality of your work. It's one way that we make sure that we get the best candidates, regardless of age, gender, ethnicity, academic background, or any other factors that can bias hiring teams. While we cannot guarantee that every submission will result in an interview, we ask two engineers to review each assessment and aim to provide individualised feedback within 3 weeks. For a detailed overview of what to expect during the hiring process, we've written up more info here.",Android Engineer@Simprints Technology Ltd,https://stackoverflow.com/jobs/425454/android-engineer-simprints-technology-ltd,"Cambridge, UK",Android Engineer,5d ago,Mobile Developer,£34k - 42k,2020-10-13,"Junior, Mid-Level, Senior",stackoverflow,"android, kotlin, android-jetpack, kotlin-coroutines"
https://stackoverflow.com/jobs/companies/snowplow-analytics,Snowplow Analytics,Full-time,"We are looking for our first dedicated Analytics Engineer (sometimes called a BI Engineer or Data Analyst) to join our Engineering team. The team you will be joining is focused on the technologies that our customers and open source community use to collect data (our trackers and webhook integrations) and prepare it for their various use cases (our SQL data models). As our founding Analytics Engineer, you will be responsible for developing and productizing data models, focusing on scalability, performance and maintainability, and developing in-depth understanding of cloud data warehouses and common web and mobile analytics use cases. This is an area of growing focus at Snowplow; you will have the opportunity to work alongside our Product team on defining how our data modelling offering will evolve over time, both for our commercial product and open source. This role would suit an experienced Analytics Engineer who is on a personal development path towards general software engineering; at Snowplow your work will be used in production by thousands of data teams worldwide. What you’ll be doing. - Developing and maintaining a suite of production SQL data models used by our customer base and the Open Source community. This includes partner packages for tools like Looker, dbt, etc. - Building out our offering around data modeling. You won’t just work on the data models themselves, you’ll work closely with Product and the wider Engineering team to shape the way we collect data via our trackers to build better data models, and what data model tooling we provide as part of our commercial offering as well. - Supporting our new Use Cases team on showcasing the possibilities with Snowplow data, such as powering personalisation and recommendation systems, or developing advanced models (marketing attribution, lifetime value, etc.). - Being an active part in decision making on what we build to help our customers get more value out of Snowplow, and how we deliver it. You’ll bring a different perspective and we’ll want your input! What we’re looking for.. - SQL is your thing. You have expertise in SQL, including manipulation of large data sets, performance tuning, etc. - You’re familiar with cloud technologies. You have experience working with data in cloud data warehouses (Redshift, Snowflake or BigQuery). - Experience with a modern BI tool (Looker, Tableau, etc.) or data modeling technology (dbt, Airflow, Dataform, etc.) would be a plus. - You are not new to programming. You have some experience with scripting languages (such as Python or bash), CI/CD, and Git source control. Any experience with testing frameworks would be a plus. - You document and communicate clearly. Some experience with technical content writing would be a plus. - You are excited to work autonomously. You can drive toward a high-level goal and recognise when you need support or more direction. - We can’t do everything today. You’ll be pragmatic and balance our speed of delivery with our commitment to providing a reliable and trusted service to customers. - Our remote team depends on expert collaborators to work effectively. You’ll be a great communicator and enjoy working closely with the team. What you’ll get in return. A competitive package, including share options 25 days of holiday a year (plus public holidays) Freedom to work from wherever suits you best Two fantastic company Away Weeks in a different European city each year (or when this isn’t possible, we have “Stay Away Weeks”) Employee Assistance Program with Health Assured which includes therapy sessions. Work alongside a supportive and talented team with the opportunity to work on cutting edge technology and challenging problems Grow and develop in a fast-moving, collaborative organisation MacBook or Dell laptop Convenient location in central London for those who want to work there Continuous supply of Pact coffee and healthy snacks in the office when you’re here!",Analytics Engineer@Snowplow Analytics,https://stackoverflow.com/jobs/435759/analytics-engineer-snowplow-analytics,"London, UK",Analytics Engineer,28d ago,Data Scientist,Equity,2020-10-13,"Mid-Level, Senior",stackoverflow,"sql, cloud, r"
https://stackoverflow.com/jobs/companies/catawiki,Catawiki,Full-time,"Catawiki’s purpose is to enable people to discover and obtain special objects that help them fulfill their passions. In doing so, we add some color & make the world a more interesting place. Our Backend Engineering Story Our development team is responsible for stability, reliability, and versatility of Catawiki’s platform. We are building new and exciting product features to craft an engaging platform, where our users can offer and discover special objects. At the same time, we are moving the platform towards a microservices architecture by gradually dismantling a Ruby on Rails monolith. Here’s Nathalia, one of our Engineers: “I joined Catawiki looking for new challenges in my career and after 1 year I still feel that I am growing every day. Migrating to microservices can sound just like creating new APIs and databases, but every migration is different and brings new problems to be solved. I am proud of our achievements after every project, thanks to the brilliant people that we have in the company, the friendly environment, and the freedom to experiment and learn from it.” So what's the job Here at Catawiki, you will make an impact by improving and delivering product innovations for the Catawiki platform. Along with other members of the Development team, you will build scalable microservices while measuring and monitoring system performance. In addition, you will use experimentation, backed by data analysis, to add product features and deliver the best user experience on the platform. How we roll - Our Stack As the biggest marketplace for special items, Catawiki operates in a market, which brings a lot of unusual challenges and opportunities. You will be developing, testing and scaling our microservices, written in Ruby and some of them in Go, to handle the high volume served by the platform every single day. We do this by using Infrastructure as Code principles, collaborative peer-reviews, delivering code to production multiple times a day, A/B testing every assumption, making mistakes, learning from them, and iterating quickly. You'll move in sync You will be part of a team focused on a particular domain within Catawiki and contribute your ideas and efforts to grow the business and innovate the product. Each team is usually composed of Frontend, Backend, and Mobile Developers together with a Product Owner, a UX Designer and a Data Scientist. A little about you It doesn't matter what stack you're used to working with, as long as you're motivated to learn new things, ship new features, and pursue new and interesting challenges. Our stack is mainly focused around Ruby, so if you are not experienced in it, it will be highly valued that you're passionate about learning new technologies. Next to this: You have experience in designing, developing and deploying backend services with a focus on high availability, low latency, and scalability. You have proven experience of collaborating closely with other engineers to become a valued member of an autonomous, cross-functional team. You understand the value that you can add to the business, the product and the impact of your work on users. The Catawiki Story A piece of the moon, a complete dinosaur skeleton, the Pope's hat, the world's smallest book - at Catawiki, we come across exceptional objects such as these every single day. As Europe’s fastest growing online auction platform, our mission is to make special objects available to everyone. In fact, 14 million users are buying and selling on Catawiki every month. This means we are continually growing and always on the lookout for new talent. Born and raised in The Netherlands, we started in 2008 as a platform where collectors could manage their collections online. Yet, times change, ideas evolve, and in 2011 we hosted our first online auction and we haven’t looked back since! We’ve now grown to 500 Catawikians working across 7 International offices and are proud to have maintained our start-up mentality. Here’s what we can offer you A diverse and international team with over 40 different nationalities, located in the heart of Amsterdam and Assen with an easy-going atmosphere. The Catawiki Community gathers everyone together for everything from ‘CataFooty’ to International Food Festivals, Friday Drinks, Board Game Nights, Pub Quizzes and Boot Camps! And there’s more! We also provide paid holidays, holiday allowance and a pension plan paid for by Catawiki. Interested? Apply directly with an English CV and cover letter by submitting your information at the bottom of this page. By submitting your application you agree to Catawiki’s Applicant Privacy Policy",Senior Ruby on Rails Developer@Catawiki,https://stackoverflow.com/jobs/173998/senior-ruby-on-rails-developer-catawiki,"Amsterdam, Netherlands",Senior Ruby on Rails Developer,23d ago,,"€60k - 70k

                                 | 
Equity",2020-10-13,"Senior, Lead",stackoverflow,"ruby-on-rails, ruby, mysql, go, reactjs"
